Date,Vegetable,Delhi Price
11-04-2022,Colocasia,25
12-04-2022,Colocasia,25
13-04-2022,Colocasia,25
14-04-2022,Colocasia,25
15-04-2022,Colocasia,25
17-04-2022,Colocasia,27
18-04-2022,Colocasia,27
19-04-2022,Colocasia,27
20-04-2022,Colocasia,27
21-04-2022,Colocasia,27
22-04-2022,Colocasia,27
23-04-2022,Colocasia,27
24-04-2022,Colocasia,23
25-04-2022,Colocasia,23
26-04-2022,Colocasia,23
27-04-2022,Colocasia,26
28-04-2022,Colocasia,26
29-04-2022,Colocasia,26
30-04-2022,Colocasia,25
01-05-2022,Colocasia,25
02-05-2022,Colocasia,26
03-05-2022,Colocasia,26
04-05-2022,Colocasia,26
05-05-2022,Colocasia,26
06-05-2022,Colocasia,26
07-05-2022,Colocasia,26
08-05-2022,Colocasia,28
09-05-2022,Colocasia,28
10-05-2022,Colocasia,28
11-05-2022,Colocasia,24
12-05-2022,Colocasia,24
13-05-2022,Colocasia,24
14-05-2022,Colocasia,24
15-05-2022,Colocasia,26
16-05-2022,Colocasia,26
17-05-2022,Colocasia,26
18-05-2022,Colocasia,26
19-05-2022,Colocasia,26
20-05-2022,Colocasia,26
21-05-2022,Colocasia,25
22-05-2022,Colocasia,25
23-05-2022,Colocasia,25
24-05-2022,Colocasia,25
25-05-2022,Colocasia,23
26-05-2022,Colocasia,23
27-05-2022,Colocasia,23
28-05-2022,Colocasia,28
29-05-2022,Colocasia,28
30-05-2022,Colocasia,28
31-05-2022,Colocasia,28
01-06-2022,Colocasia,25
02-06-2022,Colocasia,25
03-06-2022,Colocasia,25
04-06-2022,Colocasia,23
05-06-2022,Colocasia,23
06-06-2022,Colocasia,23
07-06-2022,Colocasia,27
08-06-2022,Colocasia,27
09-06-2022,Colocasia,27
10-06-2022,Colocasia,27
11-06-2022,Colocasia,25
12-06-2022,Colocasia,25
13-06-2022,Colocasia,25
14-06-2022,Colocasia,28
15-06-2022,Colocasia,28
16-06-2022,Colocasia,28
17-06-2022,Colocasia,28
18-06-2022,Colocasia,22
19-06-2022,Colocasia,22
20-06-2022,Colocasia,26
21-06-2022,Colocasia,26
22-06-2022,Colocasia,26
23-06-2022,Colocasia,25
24-06-2022,Colocasia,25
25-06-2022,Colocasia,25
26-06-2022,Colocasia,25
27-06-2022,Colocasia,23
28-06-2022,Colocasia,23
29-06-2022,Colocasia,23
30-06-2022,Colocasia,23
01-07-2022,Colocasia,26
02-07-2022,Colocasia,26
03-07-2022,Colocasia,26
04-07-2022,Colocasia,27
05-07-2022,Colocasia,27
06-07-2022,Colocasia,27
07-07-2022,Colocasia,27
08-07-2022,Colocasia,27
09-07-2022,Colocasia,26
10-07-2022,Colocasia,26
11-07-2022,Colocasia,26
12-07-2022,Colocasia,22
13-07-2022,Colocasia,22
14-07-2022,Colocasia,26
15-07-2022,Colocasia,26
16-07-2022,Colocasia,26
17-07-2022,Colocasia,24
18-07-2022,Colocasia,24
19-07-2022,Colocasia,24
20-07-2022,Colocasia,24
21-07-2022,Colocasia,24
22-07-2022,Colocasia,24
23-07-2022,Colocasia,24
24-07-2022,Colocasia,24
25-07-2022,Colocasia,24
26-07-2022,Colocasia,24
27-07-2022,Colocasia,24
28-07-2022,Colocasia,24
29-07-2022,Colocasia,24
30-07-2022,Colocasia,24
01-08-2022,Colocasia,26
02-08-2022,Colocasia,26
03-08-2022,Colocasia,26
04-08-2022,Colocasia,26
05-08-2022,Colocasia,26
06-08-2022,Colocasia,26
07-08-2022,Colocasia,26
08-08-2022,Colocasia,25
09-08-2022,Colocasia,25
10-08-2022,Colocasia,25
11-08-2022,Colocasia,25
12-08-2022,Colocasia,25
13-08-2022,Colocasia,23
14-08-2022,Colocasia,23
15-08-2022,Colocasia,23
16-08-2022,Colocasia,23
17-08-2022,Colocasia,23
18-08-2022,Colocasia,27
19-08-2022,Colocasia,27
20-08-2022,Colocasia,27
21-08-2022,Colocasia,27
22-08-2022,Colocasia,27
23-08-2022,Colocasia,27
24-08-2022,Colocasia,22
25-08-2022,Colocasia,22
26-08-2022,Colocasia,24
27-08-2022,Colocasia,24
28-08-2022,Colocasia,24
29-08-2022,Colocasia,24
30-08-2022,Colocasia,28
31-08-2022,Colocasia,28
01-09-2022,Colocasia,24
02-09-2022,Colocasia,24
03-09-2022,Colocasia,24
04-09-2022,Colocasia,24
05-09-2022,Colocasia,24
06-09-2022,Colocasia,23
07-09-2022,Colocasia,23
08-09-2022,Colocasia,23
09-09-2022,Colocasia,23
10-09-2022,Colocasia,24
11-09-2022,Colocasia,26
12-09-2022,Colocasia,26
13-09-2022,Colocasia,26
14-09-2022,Colocasia,26
15-09-2022,Colocasia,26
16-09-2022,Colocasia,25
17-09-2022,Colocasia,25
18-09-2022,Colocasia,25
19-09-2022,Colocasia,25
20-09-2022,Colocasia,25
21-09-2022,Colocasia,25
22-09-2022,Colocasia,28
23-09-2022,Colocasia,28
24-09-2022,Colocasia,28
25-09-2022,Colocasia,26
26-09-2022,Colocasia,26
27-09-2022,Colocasia,26
28-09-2022,Colocasia,23
29-09-2022,Colocasia,23
30-09-2022,Colocasia,24
01-10-2022,Colocasia,24
02-10-2022,Colocasia,24
03-10-2022,Colocasia,23
04-10-2022,Colocasia,23
05-10-2022,Colocasia,23
06-10-2022,Colocasia,27
07-10-2022,Colocasia,27
08-10-2022,Colocasia,24
09-10-2022,Colocasia,24
10-10-2022,Colocasia,24
11-10-2022,Colocasia,24
12-10-2022,Colocasia,25
13-10-2022,Colocasia,25
14-10-2022,Colocasia,25
15-10-2022,Colocasia,23
16-10-2022,Colocasia,23
17-10-2022,Colocasia,23
18-10-2022,Colocasia,24
19-10-2022,Colocasia,24
20-10-2022,Colocasia,24
21-10-2022,Colocasia,24
22-10-2022,Colocasia,24
23-10-2022,Colocasia,24
24-10-2022,Colocasia,27
25-10-2022,Colocasia,27
26-10-2022,Colocasia,27
27-10-2022,Colocasia,22
28-10-2022,Colocasia,22
29-10-2022,Colocasia,27
30-10-2022,Colocasia,27
31-10-2022,Colocasia,27
01-11-2022,Colocasia,27
02-11-2022,Colocasia,27
03-11-2022,Colocasia,26
04-11-2022,Colocasia,26
05-11-2022,Colocasia,26
06-11-2022,Colocasia,27
07-11-2022,Colocasia,27
08-11-2022,Colocasia,27
09-11-2022,Colocasia,24
10-11-2022,Colocasia,24
11-11-2022,Colocasia,24
12-11-2022,Colocasia,25
13-11-2022,Colocasia,25
14-11-2022,Colocasia,25
15-11-2022,Colocasia,25
16-11-2022,Colocasia,25
17-11-2022,Colocasia,25
18-11-2022,Colocasia,26
19-11-2022,Colocasia,26
20-11-2022,Colocasia,26
21-11-2022,Colocasia,27
22-11-2022,Colocasia,27
23-11-2022,Colocasia,27
24-11-2022,Colocasia,28
25-11-2022,Colocasia,28
26-11-2022,Colocasia,27
27-11-2022,Colocasia,27
28-11-2022,Colocasia,23
29-11-2022,Colocasia,23
30-11-2022,Colocasia,24
01-12-2022,Colocasia,24
02-12-2022,Colocasia,24
03-12-2022,Colocasia,23
04-12-2022,Colocasia,23
05-12-2022,Colocasia,23
06-12-2022,Colocasia,23
07-12-2022,Colocasia,26
08-12-2022,Colocasia,26
09-12-2022,Colocasia,26
10-12-2022,Colocasia,27
11-12-2022,Colocasia,27
12-12-2022,Colocasia,27
13-12-2022,Colocasia,27
14-12-2022,Colocasia,22
15-12-2022,Colocasia,22
16-12-2022,Colocasia,22
17-12-2022,Colocasia,22
18-12-2022,Colocasia,23
19-12-2022,Colocasia,23
20-12-2022,Colocasia,23
21-12-2022,Colocasia,23
22-12-2022,Colocasia,23
23-12-2022,Colocasia,23
24-12-2022,Colocasia,27
25-12-2022,Colocasia,27
26-12-2022,Colocasia,27
27-12-2022,Colocasia,23
28-12-2022,Colocasia,23
29-12-2022,Colocasia,28
30-12-2022,Colocasia,28
31-12-2022,Colocasia,28
01-01-2023,Colocasia,28
02-01-2023,Colocasia,27
03-01-2023,Colocasia,27
04-01-2023,Colocasia,27
05-01-2023,Colocasia,27
06-01-2023,Colocasia,27
07-01-2023,Colocasia,27
08-01-2023,Colocasia,28
09-01-2023,Colocasia,28
10-01-2023,Colocasia,28
11-01-2023,Colocasia,28
12-01-2023,Colocasia,28
13-01-2023,Colocasia,28
14-01-2023,Colocasia,28
15-01-2023,Colocasia,28
16-01-2023,Colocasia,28
17-01-2023,Colocasia,28
18-01-2023,Colocasia,24
19-01-2023,Colocasia,24
20-01-2023,Colocasia,26
21-01-2023,Colocasia,24
22-01-2023,Colocasia,24
23-01-2023,Colocasia,24
24-01-2023,Colocasia,24
25-01-2023,Colocasia,22
26-01-2023,Colocasia,22
27-01-2023,Colocasia,22
28-01-2023,Colocasia,24
29-01-2023,Colocasia,24
30-01-2023,Colocasia,24
31-01-2023,Colocasia,23
01-02-2023,Colocasia,23
02-02-2023,Colocasia,23
03-02-2023,Colocasia,22
04-02-2023,Colocasia,22
05-02-2023,Colocasia,22
06-02-2023,Colocasia,22
07-02-2023,Colocasia,22
08-02-2023,Colocasia,22
09-02-2023,Colocasia,26
10-02-2023,Colocasia,26
11-02-2023,Colocasia,26
12-02-2023,Colocasia,24
13-02-2023,Colocasia,24
14-02-2023,Colocasia,24
15-02-2023,Colocasia,24
16-02-2023,Colocasia,25
17-02-2023,Colocasia,25
18-02-2023,Colocasia,25
19-02-2023,Colocasia,28
20-02-2023,Colocasia,28
21-02-2023,Colocasia,28
22-02-2023,Colocasia,28
23-02-2023,Colocasia,23
24-02-2023,Colocasia,23
25-02-2023,Colocasia,28
26-02-2023,Colocasia,28
27-02-2023,Colocasia,28
28-02-2023,Colocasia,24
01-03-2023,Colocasia,24
02-03-2023,Colocasia,24
03-03-2023,Colocasia,24
04-03-2023,Colocasia,22
05-03-2023,Colocasia,22
06-03-2023,Colocasia,22
07-03-2023,Colocasia,22
08-03-2023,Colocasia,22
09-03-2023,Colocasia,22
10-03-2023,Colocasia,27
11-03-2023,Colocasia,27
12-03-2023,Colocasia,27
13-03-2023,Colocasia,27
14-03-2023,Colocasia,26
15-03-2023,Colocasia,26
16-03-2023,Colocasia,26
17-03-2023,Colocasia,26
18-03-2023,Colocasia,26
19-03-2023,Colocasia,24
20-03-2023,Colocasia,24
21-03-2023,Colocasia,24
22-03-2023,Colocasia,24
23-03-2023,Colocasia,24
24-03-2023,Colocasia,26
25-03-2023,Colocasia,26
26-03-2023,Colocasia,22
27-03-2023,Colocasia,22
28-03-2023,Colocasia,22
29-03-2023,Colocasia,28
30-03-2023,Colocasia,28
31-03-2023,Colocasia,28
01-02-2022,Coriander Leaves,11
02-02-2022,Coriander Leaves,10
03-02-2022,Coriander Leaves,10
04-02-2022,Coriander Leaves,10
05-02-2022,Coriander Leaves,11
06-02-2022,Coriander Leaves,11
07-02-2022,Coriander Leaves,11
08-02-2022,Coriander Leaves,10
09-02-2022,Coriander Leaves,10
10-02-2022,Coriander Leaves,10
11-02-2022,Coriander Leaves,10
12-02-2022,Coriander Leaves,11
13-02-2022,Coriander Leaves,11
14-02-2022,Coriander Leaves,11
15-02-2022,Coriander Leaves,11
16-02-2022,Coriander Leaves,11
17-02-2022,Coriander Leaves,8
18-02-2022,Coriander Leaves,8
19-02-2022,Coriander Leaves,8
20-02-2022,Coriander Leaves,9
21-02-2022,Coriander Leaves,9
22-02-2022,Coriander Leaves,9
23-02-2022,Coriander Leaves,9
24-02-2022,Coriander Leaves,9
25-02-2022,Coriander Leaves,9
26-02-2022,Coriander Leaves,8
27-02-2022,Coriander Leaves,8
28-02-2022,Coriander Leaves,7
01-03-2022,Coriander Leaves,7
02-03-2022,Coriander Leaves,7
03-03-2022,Coriander Leaves,7
04-03-2022,Coriander Leaves,8
05-03-2022,Coriander Leaves,8
06-03-2022,Coriander Leaves,8
07-03-2022,Coriander Leaves,9
08-03-2022,Coriander Leaves,9
09-03-2022,Coriander Leaves,10
10-03-2022,Coriander Leaves,10
11-03-2022,Coriander Leaves,10
12-03-2022,Coriander Leaves,10
13-03-2022,Coriander Leaves,10
14-03-2022,Coriander Leaves,12
15-03-2022,Coriander Leaves,12
16-03-2022,Coriander Leaves,12
17-03-2022,Coriander Leaves,10
18-03-2022,Coriander Leaves,10
19-03-2022,Coriander Leaves,10
20-03-2022,Coriander Leaves,7
21-03-2022,Coriander Leaves,7
22-03-2022,Coriander Leaves,7
23-03-2022,Coriander Leaves,7
24-03-2022,Coriander Leaves,7
25-03-2022,Coriander Leaves,9
26-03-2022,Coriander Leaves,9
27-03-2022,Coriander Leaves,9
28-03-2022,Coriander Leaves,7
29-03-2022,Coriander Leaves,7
30-03-2022,Coriander Leaves,7
31-03-2022,Coriander Leaves,7
02-04-2022,Coriander Leaves,9
03-04-2022,Coriander Leaves,9
04-04-2022,Coriander Leaves,8
05-04-2022,Coriander Leaves,8
06-04-2022,Coriander Leaves,8
07-04-2022,Coriander Leaves,10
08-04-2022,Coriander Leaves,10
09-04-2022,Coriander Leaves,10
10-04-2022,Coriander Leaves,7
11-04-2022,Coriander Leaves,7
12-04-2022,Coriander Leaves,7
13-04-2022,Coriander Leaves,9
14-04-2022,Coriander Leaves,9
15-04-2022,Coriander Leaves,9
17-04-2022,Coriander Leaves,9
18-04-2022,Coriander Leaves,9
19-04-2022,Coriander Leaves,9
20-04-2022,Coriander Leaves,9
21-04-2022,Coriander Leaves,9
22-04-2022,Coriander Leaves,9
23-04-2022,Coriander Leaves,9
24-04-2022,Coriander Leaves,9
25-04-2022,Coriander Leaves,9
26-04-2022,Coriander Leaves,9
27-04-2022,Coriander Leaves,9
28-04-2022,Coriander Leaves,9
29-04-2022,Coriander Leaves,9
30-04-2022,Coriander Leaves,10
01-05-2022,Coriander Leaves,10
02-05-2022,Coriander Leaves,11
03-05-2022,Coriander Leaves,11
04-05-2022,Coriander Leaves,11
05-05-2022,Coriander Leaves,11
06-05-2022,Coriander Leaves,11
07-05-2022,Coriander Leaves,11
08-05-2022,Coriander Leaves,12
09-05-2022,Coriander Leaves,12
10-05-2022,Coriander Leaves,12
11-05-2022,Coriander Leaves,11
12-05-2022,Coriander Leaves,11
13-05-2022,Coriander Leaves,11
14-05-2022,Coriander Leaves,11
15-05-2022,Coriander Leaves,11
16-05-2022,Coriander Leaves,11
17-05-2022,Coriander Leaves,11
18-05-2022,Coriander Leaves,8
19-05-2022,Coriander Leaves,8
20-05-2022,Coriander Leaves,8
21-05-2022,Coriander Leaves,8
22-05-2022,Coriander Leaves,8
23-05-2022,Coriander Leaves,8
24-05-2022,Coriander Leaves,8
25-05-2022,Coriander Leaves,7
26-05-2022,Coriander Leaves,7
27-05-2022,Coriander Leaves,7
28-05-2022,Coriander Leaves,11
29-05-2022,Coriander Leaves,11
30-05-2022,Coriander Leaves,11
31-05-2022,Coriander Leaves,11
01-06-2022,Coriander Leaves,12
02-06-2022,Coriander Leaves,12
03-06-2022,Coriander Leaves,12
04-06-2022,Coriander Leaves,7
05-06-2022,Coriander Leaves,7
06-06-2022,Coriander Leaves,7
07-06-2022,Coriander Leaves,12
08-06-2022,Coriander Leaves,12
09-06-2022,Coriander Leaves,12
10-06-2022,Coriander Leaves,12
11-06-2022,Coriander Leaves,12
12-06-2022,Coriander Leaves,12
13-06-2022,Coriander Leaves,12
14-06-2022,Coriander Leaves,9
15-06-2022,Coriander Leaves,9
16-06-2022,Coriander Leaves,9
17-06-2022,Coriander Leaves,9
18-06-2022,Coriander Leaves,7
19-06-2022,Coriander Leaves,7
20-06-2022,Coriander Leaves,11
21-06-2022,Coriander Leaves,11
22-06-2022,Coriander Leaves,11
23-06-2022,Coriander Leaves,12
24-06-2022,Coriander Leaves,12
25-06-2022,Coriander Leaves,12
26-06-2022,Coriander Leaves,12
27-06-2022,Coriander Leaves,9
28-06-2022,Coriander Leaves,9
29-06-2022,Coriander Leaves,9
30-06-2022,Coriander Leaves,9
01-07-2022,Coriander Leaves,8
02-07-2022,Coriander Leaves,8
03-07-2022,Coriander Leaves,8
04-07-2022,Coriander Leaves,11
05-07-2022,Coriander Leaves,11
06-07-2022,Coriander Leaves,11
07-07-2022,Coriander Leaves,11
08-07-2022,Coriander Leaves,11
09-07-2022,Coriander Leaves,9
10-07-2022,Coriander Leaves,9
11-07-2022,Coriander Leaves,9
12-07-2022,Coriander Leaves,9
13-07-2022,Coriander Leaves,9
14-07-2022,Coriander Leaves,8
15-07-2022,Coriander Leaves,8
16-07-2022,Coriander Leaves,8
17-07-2022,Coriander Leaves,10
18-07-2022,Coriander Leaves,10
19-07-2022,Coriander Leaves,10
20-07-2022,Coriander Leaves,10
21-07-2022,Coriander Leaves,11
22-07-2022,Coriander Leaves,11
23-07-2022,Coriander Leaves,11
24-07-2022,Coriander Leaves,10
25-07-2022,Coriander Leaves,10
26-07-2022,Coriander Leaves,10
27-07-2022,Coriander Leaves,10
28-07-2022,Coriander Leaves,10
29-07-2022,Coriander Leaves,10
30-07-2022,Coriander Leaves,10
01-08-2022,Coriander Leaves,11
02-08-2022,Coriander Leaves,11
03-08-2022,Coriander Leaves,11
04-08-2022,Coriander Leaves,9
05-08-2022,Coriander Leaves,9
06-08-2022,Coriander Leaves,9
07-08-2022,Coriander Leaves,9
08-08-2022,Coriander Leaves,11
09-08-2022,Coriander Leaves,11
10-08-2022,Coriander Leaves,11
11-08-2022,Coriander Leaves,11
12-08-2022,Coriander Leaves,11
13-08-2022,Coriander Leaves,12
14-08-2022,Coriander Leaves,12
15-08-2022,Coriander Leaves,12
16-08-2022,Coriander Leaves,12
17-08-2022,Coriander Leaves,12
18-08-2022,Coriander Leaves,11
19-08-2022,Coriander Leaves,11
20-08-2022,Coriander Leaves,11
21-08-2022,Coriander Leaves,9
22-08-2022,Coriander Leaves,9
23-08-2022,Coriander Leaves,9
24-08-2022,Coriander Leaves,10
25-08-2022,Coriander Leaves,10
26-08-2022,Coriander Leaves,12
27-08-2022,Coriander Leaves,12
28-08-2022,Coriander Leaves,12
29-08-2022,Coriander Leaves,12
30-08-2022,Coriander Leaves,10
31-08-2022,Coriander Leaves,10
01-09-2022,Coriander Leaves,8
02-09-2022,Coriander Leaves,8
03-09-2022,Coriander Leaves,8
04-09-2022,Coriander Leaves,8
05-09-2022,Coriander Leaves,12
06-09-2022,Coriander Leaves,10
07-09-2022,Coriander Leaves,10
08-09-2022,Coriander Leaves,10
09-09-2022,Coriander Leaves,10
10-09-2022,Coriander Leaves,7
11-09-2022,Coriander Leaves,8
12-09-2022,Coriander Leaves,8
13-09-2022,Coriander Leaves,8
14-09-2022,Coriander Leaves,8
15-09-2022,Coriander Leaves,8
16-09-2022,Coriander Leaves,8
17-09-2022,Coriander Leaves,8
18-09-2022,Coriander Leaves,8
19-09-2022,Coriander Leaves,7
20-09-2022,Coriander Leaves,7
21-09-2022,Coriander Leaves,7
22-09-2022,Coriander Leaves,11
23-09-2022,Coriander Leaves,11
24-09-2022,Coriander Leaves,11
25-09-2022,Coriander Leaves,8
26-09-2022,Coriander Leaves,8
27-09-2022,Coriander Leaves,8
28-09-2022,Coriander Leaves,9
29-09-2022,Coriander Leaves,9
30-09-2022,Coriander Leaves,7
01-10-2022,Coriander Leaves,7
02-10-2022,Coriander Leaves,7
03-10-2022,Coriander Leaves,11
04-10-2022,Coriander Leaves,11
05-10-2022,Coriander Leaves,11
06-10-2022,Coriander Leaves,8
07-10-2022,Coriander Leaves,8
08-10-2022,Coriander Leaves,11
09-10-2022,Coriander Leaves,11
10-10-2022,Coriander Leaves,11
11-10-2022,Coriander Leaves,11
12-10-2022,Coriander Leaves,8
13-10-2022,Coriander Leaves,8
14-10-2022,Coriander Leaves,8
15-10-2022,Coriander Leaves,10
16-10-2022,Coriander Leaves,10
17-10-2022,Coriander Leaves,10
18-10-2022,Coriander Leaves,8
19-10-2022,Coriander Leaves,8
20-10-2022,Coriander Leaves,8
21-10-2022,Coriander Leaves,8
22-10-2022,Coriander Leaves,8
23-10-2022,Coriander Leaves,8
24-10-2022,Coriander Leaves,7
25-10-2022,Coriander Leaves,7
26-10-2022,Coriander Leaves,7
27-10-2022,Coriander Leaves,8
28-10-2022,Coriander Leaves,8
29-10-2022,Coriander Leaves,10
30-10-2022,Coriander Leaves,10
31-10-2022,Coriander Leaves,10
01-11-2022,Coriander Leaves,10
02-11-2022,Coriander Leaves,10
03-11-2022,Coriander Leaves,10
04-11-2022,Coriander Leaves,10
05-11-2022,Coriander Leaves,10
06-11-2022,Coriander Leaves,12
07-11-2022,Coriander Leaves,12
08-11-2022,Coriander Leaves,12
09-11-2022,Coriander Leaves,10
10-11-2022,Coriander Leaves,10
11-11-2022,Coriander Leaves,10
12-11-2022,Coriander Leaves,10
13-11-2022,Coriander Leaves,10
14-11-2022,Coriander Leaves,10
15-11-2022,Coriander Leaves,10
16-11-2022,Coriander Leaves,10
17-11-2022,Coriander Leaves,10
18-11-2022,Coriander Leaves,8
19-11-2022,Coriander Leaves,8
20-11-2022,Coriander Leaves,8
21-11-2022,Coriander Leaves,11
22-11-2022,Coriander Leaves,11
23-11-2022,Coriander Leaves,11
24-11-2022,Coriander Leaves,9
25-11-2022,Coriander Leaves,9
26-11-2022,Coriander Leaves,8
27-11-2022,Coriander Leaves,8
28-11-2022,Coriander Leaves,10
29-11-2022,Coriander Leaves,10
30-11-2022,Coriander Leaves,11
01-12-2022,Coriander Leaves,11
02-12-2022,Coriander Leaves,11
03-12-2022,Coriander Leaves,10
04-12-2022,Coriander Leaves,10
05-12-2022,Coriander Leaves,10
06-12-2022,Coriander Leaves,10
07-12-2022,Coriander Leaves,9
08-12-2022,Coriander Leaves,9
09-12-2022,Coriander Leaves,9
10-12-2022,Coriander Leaves,12
11-12-2022,Coriander Leaves,12
12-12-2022,Coriander Leaves,12
13-12-2022,Coriander Leaves,12
14-12-2022,Coriander Leaves,9
15-12-2022,Coriander Leaves,9
16-12-2022,Coriander Leaves,9
17-12-2022,Coriander Leaves,9
18-12-2022,Coriander Leaves,8
19-12-2022,Coriander Leaves,8
20-12-2022,Coriander Leaves,8
21-12-2022,Coriander Leaves,8
22-12-2022,Coriander Leaves,7
23-12-2022,Coriander Leaves,7
24-12-2022,Coriander Leaves,7
25-12-2022,Coriander Leaves,7
26-12-2022,Coriander Leaves,7
27-12-2022,Coriander Leaves,6
28-12-2022,Coriander Leaves,6
29-12-2022,Coriander Leaves,5
30-12-2022,Coriander Leaves,5
31-12-2022,Coriander Leaves,5
01-01-2023,Coriander Leaves,5
02-01-2023,Coriander Leaves,5
03-01-2023,Coriander Leaves,5
04-01-2023,Coriander Leaves,7
05-01-2023,Coriander Leaves,7
06-01-2023,Coriander Leaves,7
07-01-2023,Coriander Leaves,7
08-01-2023,Coriander Leaves,7
09-01-2023,Coriander Leaves,7
10-01-2023,Coriander Leaves,7
11-01-2023,Coriander Leaves,8
12-01-2023,Coriander Leaves,8
13-01-2023,Coriander Leaves,8
14-01-2023,Coriander Leaves,7
15-01-2023,Coriander Leaves,7
16-01-2023,Coriander Leaves,7
17-01-2023,Coriander Leaves,7
18-01-2023,Coriander Leaves,7
19-01-2023,Coriander Leaves,7
20-01-2023,Coriander Leaves,6
21-01-2023,Coriander Leaves,7
22-01-2023,Coriander Leaves,7
23-01-2023,Coriander Leaves,7
24-01-2023,Coriander Leaves,7
25-01-2023,Coriander Leaves,7
26-01-2023,Coriander Leaves,7
27-01-2023,Coriander Leaves,7
28-01-2023,Coriander Leaves,8
29-01-2023,Coriander Leaves,8
30-01-2023,Coriander Leaves,8
31-01-2023,Coriander Leaves,7
01-02-2023,Coriander Leaves,7
02-02-2023,Coriander Leaves,7
03-02-2023,Coriander Leaves,6
04-02-2023,Coriander Leaves,6
05-02-2023,Coriander Leaves,6
06-02-2023,Coriander Leaves,5
07-02-2023,Coriander Leaves,5
08-02-2023,Coriander Leaves,5
09-02-2023,Coriander Leaves,6
10-02-2023,Coriander Leaves,6
11-02-2023,Coriander Leaves,6
12-02-2023,Coriander Leaves,8
13-02-2023,Coriander Leaves,8
14-02-2023,Coriander Leaves,8
15-02-2023,Coriander Leaves,8
16-02-2023,Coriander Leaves,6
17-02-2023,Coriander Leaves,6
18-02-2023,Coriander Leaves,6
19-02-2023,Coriander Leaves,5
20-02-2023,Coriander Leaves,5
21-02-2023,Coriander Leaves,5
22-02-2023,Coriander Leaves,5
23-02-2023,Coriander Leaves,8
24-02-2023,Coriander Leaves,8
25-02-2023,Coriander Leaves,7
26-02-2023,Coriander Leaves,7
27-02-2023,Coriander Leaves,7
28-02-2023,Coriander Leaves,5
01-03-2023,Coriander Leaves,5
02-03-2023,Coriander Leaves,5
03-03-2023,Coriander Leaves,5
04-03-2023,Coriander Leaves,5
05-03-2023,Coriander Leaves,5
06-03-2023,Coriander Leaves,5
07-03-2023,Coriander Leaves,5
08-03-2023,Coriander Leaves,5
09-03-2023,Coriander Leaves,5
10-03-2023,Coriander Leaves,7
11-03-2023,Coriander Leaves,7
12-03-2023,Coriander Leaves,7
13-03-2023,Coriander Leaves,7
14-03-2023,Coriander Leaves,8
15-03-2023,Coriander Leaves,8
16-03-2023,Coriander Leaves,8
17-03-2023,Coriander Leaves,7
18-03-2023,Coriander Leaves,7
19-03-2023,Coriander Leaves,7
20-03-2023,Coriander Leaves,7
